name;version OLD;version NEW;URL к репозиторию;alternative;dependency;комментарий;Версия ПО (опросник);Статус
cookie;0.7.2;0.7.2;https://registry.npmjs.org/cookie/-/cookie-0.7.2.tgz;npm install cookie@0.7.2;express;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;2.0.1;версия не совпадает
copy-anything;3.0.5;3.0.5;https://registry.npmjs.org/copy-anything/-/copy-anything-3.0.5.tgz;npm install copy-anything@3.0.5;less;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;4.1.0;версия не совпадает
cors;2.8.6;2.8.6;https://registry.npmjs.org/cors/-/cors-2.8.6.tgz;npm install cors@2.8.6;@modelcontextprotocol/sdk;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;;не найден в опроснике
cosmiconfig;9.0.2;9.0.2;https://registry.npmjs.org/cosmiconfig/-/cosmiconfig-9.0.2.tgz;npm install cosmiconfig@9.0.2;postcss-loader;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;10.0.1;версия не совпадает
css-loader;7.1.4;7.1.4;https://registry.npmjs.org/css-loader/-/css-loader-7.1.4.tgz;npm install css-loader@7.1.4;@angular-devkit/build-angular;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;7.1.5;версия не совпадает
css-select;6.0.0;6.0.0;https://registry.npmjs.org/css-select/-/css-select-6.0.0.tgz;npm install css-select@6.0.0;beasties;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;7.0.0;версия не совпадает
css-tree;3.2.1;3.2.1;https://registry.npmjs.org/css-tree/-/css-tree-3.2.1.tgz;npm install css-tree@3.2.1;@asamuzakjp/dom-selector, @bramus/specificity, jsdom;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;;не найден в опроснике
css-what;7.0.0;7.0.0;https://registry.npmjs.org/css-what/-/css-what-7.0.0.tgz;npm install css-what@7.0.0;beasties, css-select;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;8.0.0;версия не совпадает
cssstyle;4.6.0;4.6.0;https://registry.npmjs.org/cssstyle/-/cssstyle-4.6.0.tgz;npm install cssstyle@4.6.0;jsdom;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;6.2.0;версия не совпадает
data-uri-to-buffer;4.0.1;4.0.1;https://registry.npmjs.org/data-uri-to-buffer/-/data-uri-to-buffer-4.0.1.tgz;npm install data-uri-to-buffer@4.0.1;node-fetch;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;;не найден в опроснике
detect-libc;1.0.3;1.0.3;https://registry.npmjs.org/detect-libc/-/detect-libc-1.0.3.tgz;npm install detect-libc@1.0.3;@parcel/source-map, @parcel/watcher, lightningcss, node-gyp-build-optional-packages;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;;не найден в опроснике
detect-newline;3.1.0;3.1.0;https://registry.npmjs.org/detect-newline/-/detect-newline-3.1.0.tgz;npm install detect-newline@3.1.0;jest-docblock;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;4.0.1;версия не совпадает
dom-serializer;2.0.0;2.0.0;https://registry.npmjs.org/dom-serializer/-/dom-serializer-2.0.0.tgz;npm install dom-serializer@2.0.0;beasties, domutils;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;3.1.1;версия не совпадает
domelementtype;2.3.0;2.3.0;https://registry.npmjs.org/domelementtype/-/domelementtype-2.3.0.tgz;npm install domelementtype@2.3.0;dom-serializer, domhandler, domutils, htmlparser2;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.;3.0.0;версия не совпадает
